crop,location,demand_kg,modal_price,previous_demand,month,quantity_kg,production_cost_per_kg,selling_price_per_kg,transport_cost,other_cost,profit
Cucumber,Kurnool,1.0,30.0,1.0,9,1225,16.114540551042783,28.319929608947618,2258.3105022712325,595.4049451872693,12097.886148474921
Cucumber,Kurnool,1.0,30.0,1.0,9,1365,19.710869024140592,31.083640829079222,1394.0873815717393,261.1756444973603,13868.570487672128
Cucumber,Kurnool,1.0,30.0,1.0,9,347,14.70847365812048,31.247604726340626,1465.2513926803638,269.32530587902244,4004.501782113003
Cucumber,Kurnool,1.0,30.0,1.0,9,1696,22.041640766833595,31.273861217926708,1665.9988984789577,750.062200910418,13241.784785664539
Cucumber,Kurnool,1.0,30.0,1.0,9,545,17.63698383362395,28.77946285219377,1252.1952048608323,130.72995985010357,4689.725900409616
Cucumber,Kurnool,1.0,30.0,1.0,9,1089,21.275654226615092,28.38800025921399,2274.884279891505,572.0442853164282,4898.416264292264
Cucumber,Kurnool,1.0,30.0,1.0,9,1844,22.33073276247704,30.25885724398044,2178.3268277502675,269.38399122193175,12171.750724920072
Cucumber,Kurnool,1.0,30.0,1.0,9,1705,14.480039825829351,29.319231880520128,1396.1192010984005,384.6718489990082,23520.031403150362
Cucumber,Kurnool,1.0,30.0,1.0,9,1822,22.330293586126395,28.917238677402622,870.9919229873988,405.8971199659346,10724.524913351954
Cucumber,Kurnool,1.0,30.0,1.0,9,1142,15.084859241975352,26.78374223212942,328.66504906558424,109.93303457703702,12921.526291113325
Cucumber,Kurnool,1.0,30.0,1.0,9,719,20.633356046595452,30.947392762677715,2376.143504204486,772.094923083813,4267.553971574849
Cucumber,Kurnool,1.0,30.0,1.0,9,344,22.076071163980448,31.30231608855621,1164.1463067805553,697.9553344386077,1311.7266128349002
Cucumber,Kurnool,1.0,30.0,1.0,9,577,19.964980578348037,26.9840418949145,1709.3534038075522,566.6203353326334,1774.0246405186663
Cucumber,Kurnool,1.0,30.0,1.0,9,286,22.14151006255871,30.081474413199437,2181.455367040414,522.1450143193615,-432.77057707652784
Cucumber,Kurnool,1.0,30.0,1.0,9,520,13.58134622171363,27.642176063820074,2337.6269505499204,260.07374572252616,4713.930821622904
Cucumber,Kurnool,1.0,30.0,1.0,9,270,13.914510607709607,30.348475694134976,691.3538729078516,460.27853198500725,3285.538168441991
Cucumber,Kurnool,1.0,30.0,1.0,9,1043,14.358593495818896,28.072212125918604,364.1734800195818,436.6231026221063,13502.507648552306
Cucumber,Kurnool,1.0,30.0,1.0,9,1776,13.503985032934871,30.90829857985161,638.3754542115371,793.0604632472374,29478.624941865353
Guava,Rajahmundry,12.0,55.0,8.0,8,645,41.13870775447891,47.24402428895177,1974.2174316898625,360.20684648164024,1603.5048865634926
Guava,Rajahmundry,12.0,55.0,8.0,8,1079,26.246908086876363,47.10879743175723,426.9464425149775,411.0557444690601,21671.97641614242
Guava,Rajahmundry,12.0,55.0,8.0,8,1981,30.642499128458297,55.41303994444657,852.2030431770605,494.85182018346245,47723.386493112244
Guava,Rajahmundry,12.0,55.0,8.0,8,1214,31.607464282471035,56.06998834494046,2284.920087616924,714.148928543682,26698.43519567728
Guava,Rajahmundry,12.0,55.0,8.0,8,1527,26.429760768667357,52.31553698508425,785.8761225186197,127.25097432796721,38614.45318562201
Guava,Rajahmundry,12.0,55.0,8.0,8,1316,27.641159239746152,56.28447389956601,921.4532367494586,765.321419402707,36007.827436170766
Guava,Rajahmundry,12.0,55.0,8.0,8,808,36.61613829958539,52.94657106236351,1240.5040289218457,328.43690165239104,11626.048741750485
Guava,Rajahmundry,12.0,55.0,8.0,8,502,27.122936780194426,51.4811316418278,2288.266657905313,692.0946853219774,9247.452477312665
Guava,Rajahmundry,12.0,55.0,8.0,8,1768,31.670891900295672,55.3340205330757,1347.9386132624174,448.2778965022715,40040.194912990395
Guava,Rajahmundry,12.0,55.0,8.0,8,727,28.123604619902743,49.55839984154325,950.5282828915292,515.6617365667308,14116.906106674385
Guava,Rajahmundry,12.0,55.0,8.0,8,1681,28.16675085197911,47.53274113690776,451.8167037481959,758.5491643521756,31343.86380086468
Guava,Rajahmundry,12.0,55.0,8.0,8,520,32.340039527083185,47.795583500859614,2118.8428896577434,133.34888020555462,5784.691096500446
Guava,Rajahmundry,12.0,55.0,8.0,8,1287,36.194697948317625,55.232350974370746,1740.2315111051,206.11655236006956,22555.111381065202
Guava,Rajahmundry,12.0,55.0,8.0,8,532,33.645060120144144,49.85719669007004,1235.5020079629267,126.29976327923517,7263.054883958419
Guava,Rajahmundry,12.0,55.0,8.0,8,353,33.77055858918668,52.60223846882677,1598.9483976099252,142.93166895029782,4905.702930952728
Guava,Rajahmundry,12.0,55.0,8.0,8,1449,25.651467930016043,57.45385979269567,797.4757287492782,312.9391037453966,44971.2509765281
Guava,Rajahmundry,12.0,55.0,8.0,8,1440,31.968451789035463,56.460078187407646,414.1820758920798,233.78309664720183,34619.97684111666
Guava,Rajahmundry,12.0,55.0,8.0,8,943,28.45084247420324,54.043519109837646,1932.1719193091733,693.8977653633673,21507.8243827307
Guava,Rajahmundry,12.0,55.0,8.0,8,1466,34.80891169233888,56.60644879622941,2099.658848105125,276.96952426244036,29578.561021935944
Guava,Rajahmundry,12.0,55.0,8.0,8,305,26.81838185057436,50.45661198289202,2498.9966211820074,384.0258180305427,4326.637751144335
Guava,Rajahmundry,12.0,55.0,8.0,8,1651,37.19509628475433,51.07514721130714,1599.403234788203,562.7099779731242,20753.850866977366
Guava,Rajahmundry,12.0,55.0,8.0,8,1694,31.588750306399163,55.042126706261406,345.47701156218983,288.3137527588174,39096.22885704563
Guava,Rajahmundry,12.0,55.0,8.0,8,353,34.38225087848284,57.224439642673545,393.32905605516174,285.72829628882687,7384.235281415327
Guava,Rajahmundry,12.0,55.0,8.0,8,1959,40.41194234336345,53.703754491051036,585.8710189894707,492.0641882103768,24960.72479012012
Guava,Rajahmundry,12.0,55.0,8.0,8,852,33.22859865941167,52.347796111501616,1112.4176944741903,753.0474037987705,14424.09113090768
Guava,Rajahmundry,10.0,55.0,12.0,8,1211,27.373912561714313,48.732153295409624,516.116982815977,662.462675904454,24686.249869784595
Guava,Rajahmundry,10.0,55.0,12.0,8,1106,36.21082454967921,54.76879167821399,2195.7199883321596,291.8501125395337,18037.541543287763
Guava,Rajahmundry,10.0,55.0,12.0,8,862,25.60627244205378,48.31387491374285,769.465365546517,565.6023359668837,18238.88562908258
Guava,Rajahmundry,10.0,55.0,12.0,8,344,38.882864191840795,54.46286847749286,1899.5248755538582,493.45095608179975,2966.545642628651
Guava,Rajahmundry,10.0,55.0,12.0,8,282,33.81361122942172,50.1818242235906,1361.5009245177935,454.67085428792205,2799.6642855499103
Guava,Rajahmundry,10.0,55.0,12.0,8,963,36.86832487924726,50.977905423765485,355.4255107103046,687.2981294026075,12544.802424258138
Guava,Rajahmundry,10.0,55.0,12.0,8,587,37.90953144886379,53.52503107244393,2155.211800060085,168.26002794862822,6842.826451032826
Guava,Rajahmundry,10.0,55.0,12.0,8,827,36.3803716657158,55.73840956217144,1502.146695371264,776.9246926793023,13730.025952318254
Guava,Rajahmundry,10.0,55.0,12.0,8,438,31.838333069005067,50.14717866408075,1360.9815947548227,182.9446511378804,6475.348124750446
Guava,Rajahmundry,10.0,55.0,12.0,8,1363,37.95005744910074,52.829777832904,1172.418100377919,192.2005200053655,18916.440262740558
Guava,Rajahmundry,10.0,55.0,12.0,8,1581,38.095034745298385,54.19867653703441,1675.0642093874526,321.584765687509,23463.208697659684
Guava,Rajahmundry,10.0,55.0,12.0,8,1145,35.84959940444682,55.5134953691051,851.0293773434978,537.4118697248992,21126.719632465334
Guava,Rajahmundry,10.0,55.0,12.0,8,550,38.78622429997996,57.55096267884194,1681.5854417290159,273.25705119828837,8365.763615446784
Guava,Rajahmundry,10.0,55.0,12.0,8,1963,25.60529068547553,52.78744531585091,932.7920038960921,314.74361966549884,52111.03391586527
Guava,Rajahmundry,10.0,55.0,12.0,8,1406,31.54231509753559,57.03493875022642,1247.1884609158178,714.5891478893844,33880.851246878105
Guava,Rajahmundry,10.0,55.0,12.0,8,1192,25.87782780511432,55.37135826732518,928.6683141039532,402.93681571948383,33824.6831811319
Guava,Rajahmundry,10.0,55.0,12.0,8,118,35.929425600808315,47.54322202222378,751.8830986516646,367.00872898931806,251.53615008604265
Guava,Rajahmundry,10.0,55.0,12.0,8,388,35.33861755542621,54.13627063533928,1691.0207380028075,239.29449727160576,5363.174159731858
Guava,Rajahmundry,10.0,55.0,12.0,8,1526,37.70693539001425,53.36212965186761,2478.7959203964183,327.67773414718636,21083.352789044613
Guava,Rajahmundry,10.0,55.0,12.0,8,930,31.87831230530935,57.53405615036404,448.50560270440826,463.0906960664165,22948.245477130033
Guava,Rajahmundry,10.0,55.0,12.0,8,116,26.45150247973325,52.77563163821652,2453.706515490429,488.8467968741021,111.04567001952728
Guava,Rajahmundry,10.0,55.0,12.0,8,1205,36.37514806245285,51.400015005833254,1062.3531694959802,378.3286649870094,16664.282832290395
Guava,Rajahmundry,10.0,55.0,12.0,8,1118,34.74046404203767,52.43468933040974,1928.3550112752189,541.4903298111495,17312.298531313594
Guava,Rajahmundry,10.0,55.0,12.0,8,1915,35.58647504733019,57.40391064869882,1628.0018412306251,153.8856269454764,39998.50170844482
Guava,Rajahmundry,10.0,55.0,12.0,8,768,40.02111642955603,47.50167515330165,1246.8244493197453,587.0582343588114,3911.186416158078
Mango,Nellore,6.0,95.0,8.0,6,502,60.52399018127258,93.07159158225508,888.2844612865908,110.57747895013253,15340.033963056492
Mango,Nellore,6.0,95.0,8.0,6,1958,53.38790471218863,91.45953944954648,1291.510244865609,570.4392271265774,72682.3113437545
Mango,Nellore,6.0,95.0,8.0,6,1449,51.66786073508897,85.90082882151725,1614.870221945947,706.266943528184,47282.43359176045
Mango,Nellore,6.0,95.0,8.0,6,1188,46.08638218058881,89.28261015520799,1646.9679316760582,249.1595060793657,49420.99139609216
Mango,Nellore,6.0,95.0,8.0,6,1046,67.91532400764854,84.60002004857151,1592.6889164406841,590.7977160922316,15268.705426272514
Mango,Nellore,6.0,95.0,8.0,6,124,44.18893491575363,92.67224486390131,1148.3497283044258,755.3869975892534,4108.193707676634
Mango,Nellore,6.0,95.0,8.0,6,1260,55.58224601507237,98.94403928659253,1177.8776988133563,687.8611246650987,52770.120698636936
Mango,Nellore,6.0,95.0,8.0,6,717,63.823134550192385,84.8286894154782,1762.9879357231023,448.6282751398083,12849.366627547017
Mango,Nellore,6.0,95.0,8.0,6,1918,55.10710959002951,82.50988417797598,1946.445569287709,740.1840646939912,49871.89202569962
Mango,Nellore,6.0,95.0,8.0,6,466,50.12328180143007,89.00366306112558,1891.5851992700022,106.33791310625969,16120.334554641846
Mango,Nellore,6.0,95.0,8.0,6,1371,49.28140060960362,91.14064335164484,1775.4861558411162,590.6073451030024,55022.928298394385
Mango,Nellore,6.0,95.0,8.0,6,1616,45.354657360455626,84.53613639286921,2230.43410263986,617.1062055085964,60469.7298082319
Mango,Nellore,6.0,95.0,8.0,6,1170,43.59086557163837,87.51344961727949,334.78903171251653,154.0016179777073,50900.6326837099
Mango,Nellore,6.0,95.0,8.0,6,901,44.53199942867111,89.46986981533958,1912.0136445295632,524.7122073022056,38052.29536655652
Mango,Nellore,6.0,95.0,8.0,6,430,59.701891618317006,87.82180744467917,1032.6767179718763,719.4750157264115,10339.412071637438
Mango,Nellore,6.0,95.0,8.0,6,738,66.20503844369037,98.47149965452247,1497.358725450135,240.19741250733813,22075.09223563662
Mango,Nellore,6.0,95.0,8.0,6,969,63.922122569536256,94.77043047372648,1447.1878531671362,147.92110353350463,28296.90140245969
Mango,Nellore,6.0,95.0,8.0,6,589,54.933626035167634,84.66813069659865,2059.3812807226946,333.5247523203302,15120.71721253985
Mango,Nellore,6.0,95.0,8.0,6,895,68.83482977015795,97.08665287243424,377.01741257497247,651.1613415035739,24257.202922458746
Mango,Nellore,6.0,95.0,8.0,6,869,60.7120457545005,85.46928856612095,1852.0138266236697,399.32093359233613,19262.709243082165
Mango,Nellore,6.0,95.0,8.0,6,519,57.998226881069584,83.49336501053968,2024.772189116582,393.57272816688015,10813.631771911514
Mango,Nellore,6.0,95.0,8.0,6,162,51.0829186467475,89.18446963562118,348.2093233050197,310.7322544840191,5513.509682408498
Mango,Nellore,6.0,95.0,8.0,6,355,54.36753645242019,89.67098529883339,362.2848036858691,247.0205446613971,11923.418992129416
Mango,Nellore,6.0,95.0,8.0,6,1252,64.53656075015188,88.53375001414386,1741.3821719535438,282.16561858966054,28020.933167974756
Mango,Nellore,6.0,95.0,8.0,6,1161,45.93859757165003,90.5620633761536,2030.3492412598634,759.7719152640817,49017.722642504705
Mango,Nellore,6.0,95.0,6.0,8,341,67.87818243753998,96.21838802623208,1807.295481723865,177.30230438777187,7679.412319632371
Mango,Nellore,6.0,95.0,6.0,8,168,42.976985535245355,98.31666005215929,1275.2743209377857,487.36613150602335,7534.4248663977305
Mango,Nellore,6.0,95.0,6.0,8,1788,52.92125029237664,87.47199401599228,2122.822315393379,652.50499382378,59001.4024686076
Mango,Nellore,6.0,95.0,6.0,8,1434,48.907713312975844,96.12716356742,2029.9870127352592,542.5516184277643,65140.15303370988
Mango,Nellore,6.0,95.0,6.0,8,1300,57.160573372525825,98.6312954381398,2227.9027529130854,171.79757380851288,51512.23835857658
Mango,Nellore,6.0,95.0,6.0,8,236,44.96276211568026,96.49855424880622,1067.5581650920117,465.1195772079507,10629.769201117762
Mango,Nellore,6.0,95.0,6.0,8,360,62.04281231540986,96.67025912218428,2189.281414568839,623.8490975660178,9652.750338303937
Mango,Nellore,6.0,95.0,6.0,8,924,43.12765445486145,86.37291488831448,1310.216314211636,387.7655262163078,38260.638800082656
Mango,Nellore,6.0,95.0,6.0,8,771,62.52756332953947,85.11236505432541,558.612860330484,215.69914310007022,16638.570126379396
Mango,Nellore,6.0,95.0,6.0,8,1739,67.34471337112844,90.85589250114276,2036.7508272294206,307.7506774138954,38541.4390024516
Mango,Nellore,6.0,95.0,6.0,8,857,45.13129861905466,81.11345036230844,664.6459893234855,723.5988744882027,29448.459180156795
Mango,Nellore,6.0,95.0,6.0,8,1073,46.21261864600132,92.80814587326023,1580.7163766711567,182.89052742315232,48233.3938107545
Mango,Nellore,6.0,95.0,6.0,8,1357,60.0709514682261,85.41169396915801,427.0107502952578,373.72300838917903,33586.653815080164
Mango,Nellore,6.0,95.0,6.0,8,246,52.316704241613195,94.98841860322202,1558.2068484713216,790.372670365981,8148.662214118465
Mango,Nellore,6.0,95.0,6.0,8,236,54.599590450414674,88.89994233517274,1489.991008443778,587.5008649252751,6017.391171433848
Mango,Nellore,6.0,95.0,6.0,8,274,64.22744697625396,84.61967561768101,1020.6147633962913,482.67967856950213,4084.176205785221
Mango,Nellore,6.0,95.0,6.0,8,1029,43.38103205096994,98.70716958636417,1832.5799966782579,446.99262516232375,54651.02290208008
Mango,Nellore,6.0,95.0,6.0,8,1440,52.36038740362393,83.4639973314723,1822.5620234536116,244.37647968530683,42722.25979296274
Mango,Nellore,6.0,95.0,6.0,8,1448,64.5468277150894,93.64905677647897,2000.570786872291,766.0094201079768,39373.447473911816
Mango,Nellore,6.0,95.0,6.0,8,292,43.2665351698033,95.81240415788345,451.9009938921194,431.9785146838675,14459.514235943418
Mango,Nellore,6.0,95.0,6.0,8,1330,67.99016328089054,84.96610875490308,1872.2108047991933,717.0944184585298,19988.702257178942
Mango,Nellore,6.0,95.0,6.0,8,1945,63.36814437711499,90.92747538760399,2139.458947055947,674.971854030486,50788.46801431467
Mango,Nellore,6.0,95.0,6.0,8,435,48.5479395413786,83.17034190400643,928.1193162607254,472.1041777424952,13660.521533739884
Mango,Nellore,6.0,95.0,6.0,8,1536,47.97810259749788,96.99450637166802,2241.631728899164,426.41682929811907,72621.14763892804
Mango,Nellore,6.0,95.0,6.0,8,1816,54.42756823862376,93.0577104260565,334.1183273785028,296.6173756303706,69521.602509369
Mango,Nellore,7.0,95.0,6.0,8,293,44.65874794272024,97.41965860952394,1156.6908657535255,479.2326749872943,13823.023284632663
Mango,Nellore,7.0,95.0,6.0,8,391,66.91594468725543,91.1161184707138,2459.7561535465115,415.33500002941673,6587.1767957562915
Mango,Nellore,7.0,95.0,6.0,8,432,65.65871453801323,88.98597242235705,2493.801178586491,491.3414994626215,7092.232727987423
Mango,Nellore,7.0,95.0,6.0,8,1856,55.47202637250105,82.08006673052824,1904.3164344100146,525.8862551160124,46954.32021497245
Mango,Nellore,7.0,95.0,6.0,8,1050,53.282864683663036,89.57053187504528,1890.0230549253702,559.7106393051256,35652.31685672085
Mango,Nellore,7.0,95.0,6.0,8,718,69.2347194644687,87.95530420642854,2129.0089536883343,689.6278533249539,10622.743037713873
Mango,Nellore,7.0,95.0,6.0,8,1004,42.901434056547856,96.03539820620463,2000.1810612387424,483.8934140954938,50862.42553092116
Mango,Nellore,7.0,95.0,6.0,8,1532,59.30893016119062,88.84534857489585,1505.6711846613282,464.7512333558715,43279.370591779225
Mango,Nellore,7.0,95.0,6.0,8,1953,65.63555905079835,90.59215326168787,608.713940025733,569.8102313657821,47561.70432247571
Mango,Nellore,7.0,95.0,6.0,8,1827,63.0772222403751,88.09578328004285,1757.464683271538,342.8738618141909,43608.57247438724
Mango,Nellore,7.0,95.0,6.0,8,1024,47.27234790015602,85.65638937365705,1631.905866516692,403.21417792061646,37270.13842442775
Mango,Nellore,7.0,95.0,6.0,8,957,68.09014583229029,91.74732833572688,1691.2609135224523,209.5337012025204,20739.129041063832
Mango,Nellore,7.0,95.0,6.0,8,1805,54.57667963890223,94.29277584811979,1149.6663841974673,511.95345461129216,70025.93381882894
Mango,Nellore,7.0,95.0,6.0,8,1948,49.63276789779575,84.83334010369151,1234.6718543097913,735.4869597184738,66600.55584305667
Mango,Nellore,7.0,95.0,6.0,8,399,64.00397130366959,91.35062145786331,1586.2697983648145,193.5554069873626,9131.488206171121
Mango,Nellore,7.0,95.0,6.0,8,470,66.17218197768274,93.28070460417463,2051.731191191011,290.3622275929141,10398.912215667267
Mango,Nellore,7.0,95.0,6.0,8,1929,57.94766487945442,92.84847262384221,1946.1122289301709,257.5293133196105,65120.016596674264
Mango,Nellore,7.0,95.0,6.0,8,1089,50.43108807532977,84.37760511636122,1828.210109566201,253.1009290985491,34886.44601901851
Mango,Nellore,7.0,95.0,6.0,8,967,66.22737078027501,81.94966556562044,2008.9390634958997,675.1535530732398,12519.366440859885
Mango,Nellore,7.0,95.0,6.0,8,1603,64.43426293152729,84.31672570815279,494.4468833659412,589.2641799411699,30787.876767623573
Mango,Nellore,7.0,95.0,6.0,8,303,47.042330941720806,84.87738684260721,1320.7782892217351,284.8030449716261,9858.440603775218
Mango,Nellore,7.0,95.0,6.0,8,992,67.80679451913556,85.37453698115209,1526.1417730606177,127.28552446279129,15773.773224796983
Mango,Nellore,7.0,95.0,6.0,8,789,65.0875130869916,88.90071370497692,742.3433345098792,459.9407280065374,17586.331225074
Mango,Nellore,7.0,95.0,6.0,8,1890,68.42738552717833,99.6769957964768,2115.9144610726858,691.4099434286603,56254.43900447278
Mango,Nellore,7.0,95.0,6.0,8,430,65.91233816695227,94.17991925983029,2427.9798925580044,678.6564402224483,9048.423537157094
Mango,Nellore,10.0,95.0,7.0,9,1775,52.05921860863846,94.96549432892809,2074.663116658996,700.6162897050605,73383.35999715002
Mango,Nellore,10.0,95.0,7.0,9,464,56.02603396685905,91.60208367382486,968.8665993855992,322.67311283243043,15215.747351814109
Mango,Nellore,10.0,95.0,7.0,9,902,43.38913784111857,87.59810971568824,2024.2241523655202,496.3264838575496,37355.94199463878
Mango,Nellore,10.0,95.0,7.0,9,607,61.39874715654251,85.1583454258674,331.63918135858705,635.0473705054992,13455.389597616122
Mango,Nellore,10.0,95.0,7.0,9,213,62.875517310393036,86.6201638112949,591.818070722097,458.145002526554,4007.6466314434474
Mango,Nellore,10.0,95.0,7.0,9,1565,58.80676749531024,92.6176669141761,2201.7531431104007,510.8555545912349,50201.448892823435
Mango,Nellore,10.0,95.0,7.0,9,636,44.7258574160513,92.87812255604472,1912.6079631823775,573.2877783118032,28138.944887541635
Mango,Nellore,10.0,95.0,7.0,9,672,53.84306844321597,85.09863378718649,1613.0741291530708,749.727468679766,18640.938313315346
Mango,Nellore,10.0,95.0,7.0,9,1745,53.337349394293874,92.50201411564552,1692.7598376989285,428.4996591280533,66221.08044193164
Mango,Nellore,10.0,95.0,7.0,9,1784,70.71186037423617,93.0906696644415,2069.7109312904413,600.57011289859,37253.51472953729
Mango,Nellore,10.0,95.0,7.0,9,1137,44.27041791418358,89.39052250850055,1784.5298647683032,574.2721297185792,48942.75692925152
Mango,Nellore,10.0,95.0,7.0,9,1845,45.886803599731785,98.32589633151728,1689.6157331823615,138.07352396561782,94922.43683299626
Mango,Nellore,10.0,95.0,7.0,9,670,62.61837046791656,93.07414017860751,905.6340695940924,209.34459808063536,19290.38703848821
Mango,Nellore,10.0,95.0,7.0,9,1187,65.84236972093665,88.61272184109512,749.1664301701346,129.6395951406687,26149.60194131729
Mango,Nellore,10.0,95.0,7.0,9,1877,61.781176860689854,96.65997451563287,673.402542869231,113.40140759778568,64680.699247861034
Mango,Nellore,10.0,95.0,7.0,9,1235,43.46153733042163,84.00724935750031,1297.873799830235,418.41070996200773,48357.669843649936
Mango,Nellore,10.0,95.0,7.0,9,631,70.1362241874715,90.93276649819025,1374.690391851792,381.3210399235111,11366.606766288227
Mango,Nellore,10.0,95.0,7.0,9,1072,59.40824417262752,96.59204706745773,1713.6707427119948,154.990481646609,37992.37547889937
Mango,Nellore,10.0,95.0,7.0,9,1710,59.64594514448114,87.49356855666319,414.3765743509565,122.22063576109204,47082.83882471926
Mango,Nellore,10.0,95.0,7.0,9,395,49.32764763690616,98.14777241297135,1655.891882912372,272.4002131673721,17355.65719046601
Mango,Nellore,10.0,95.0,7.0,9,1041,61.53279418876862,84.76340479798569,2198.5930289895186,720.2654047192457,21264.207210486216
Mango,Nellore,10.0,95.0,7.0,9,1043,53.450071625535514,95.9513952094605,2246.083244426613,187.654391661782,41895.142861945365
Mango,Nellore,10.0,95.0,7.0,9,278,43.60574115188769,97.7999514500277,1669.7871739170478,781.3678334153748,12614.835455550503
Mango,Nellore,10.0,95.0,7.0,9,1387,69.56203904115078,95.4923191233388,581.461233925923,343.2549576976267,35040.58228237124
Mango,Nellore,10.0,95.0,7.0,9,1432,70.5472793041535,96.2725042381649,2175.604326741135,756.5756620037259,33906.34211675945
Onion,Nellore,30.0,32.0,20.0,3,593,18.101736888128002,27.654623289881613,763.744823410063,260.55604392637065,4640.560768903459
Onion,Nellore,30.0,32.0,20.0,3,375,14.930136199133074,33.231254105614575,464.6066514289407,406.9197006754047,5991.392862826218
Onion,Nellore,30.0,32.0,20.0,3,1207,23.741537259958065,32.05947204427823,2429.0752235930363,407.818340555536,7202.853720525869
Onion,Nellore,30.0,32.0,20.0,3,155,15.893485793945302,28.52654706603307,1687.2780714828032,253.7947532739803,17.05167241682102
Onion,Nellore,30.0,32.0,20.0,3,667,15.64491819095266,28.841363590507303,1081.703446642553,571.7959457020113,7148.529689158382
Onion,Nellore,30.0,32.0,20.0,3,135,16.420866620787294,32.37775129786673,623.2282318842956,339.85160256576506,1191.0995969556639
Onion,Nellore,30.0,32.0,20.0,3,482,23.872599374408146,28.93674216664967,516.8824394493072,680.5199638880316,1243.5144225230742
Onion,Nellore,30.0,32.0,20.0,3,110,19.808720299045,32.34435129909424,601.726673936035,506.48935918799947,270.70337688138216
Onion,Nellore,30.0,32.0,20.0,3,1547,17.314789806180865,29.194814902496265,306.9099933058687,221.97038115176568,17849.51844954229
Onion,Nellore,30.0,32.0,20.0,3,1466,15.189814313059795,30.14133796616719,974.2196296942047,675.666847829748,20269.047197931486
Onion,Nellore,30.0,32.0,20.0,3,205,17.106422811885402,29.528381703301974,719.5971726999683,342.9436579495765,1483.9607420908524
Onion,Nellore,30.0,32.0,20.0,3,629,20.805238437064137,32.17311542817124,2196.846542048015,319.71284770572936,4633.835237652627
Onion,Nellore,30.0,32.0,20.0,3,930,15.613022220619301,30.800353288147505,1983.352723396886,758.2934451105228,11382.571724293823
Onion,Nellore,30.0,32.0,20.0,3,1341,16.273598565299043,30.332112239402168,1931.611194039293,444.7983495273083,16476.05729340569
Onion,Nellore,30.0,32.0,20.0,3,1551,20.995575845591812,31.41172854239482,557.4257946874816,659.8025395331038,14938.224498520874
Onion,Nellore,30.0,32.0,20.0,3,1011,17.551037814512057,30.105535431678074,1977.3833090847106,188.20141950479598,10527.012362365338
Onion,Nellore,30.0,32.0,20.0,3,976,23.533870326365683,28.323146415240686,1549.00009944832,505.5201266633565,2619.813236630329
Onion,Nellore,30.0,32.0,20.0,3,1981,22.748218391757863,29.77776533269056,2434.517757712729,752.6259307602143,10738.388801514731
Onion,Nellore,30.0,32.0,20.0,3,944,20.752005692440214,28.103830677588157,1555.9303170468477,229.6892487683266,5154.503220164483
Onion,Nellore,30.0,32.0,20.0,3,1857,22.60090357437442,30.34089604295911,1194.4249243778293,732.2335451841004,12446.50754459983
Onion,Nellore,30.0,32.0,20.0,3,707,23.300388305898714,33.40752976220922,1556.773033861614,200.1007858660085,5388.875189883907
Onion,Nellore,30.0,32.0,20.0,3,1329,16.82686506255142,33.20892774426416,2266.7674511033138,336.2362279724287,19168.757624920487
Onion,Nellore,30.0,32.0,20.0,3,926,22.513160174361936,32.293928877718415,685.2709082867771,570.9352300887267,7800.785680932597
Onion,Nellore,30.0,32.0,20.0,3,386,16.494792331700854,32.79405934915319,849.2716960285063,284.27314256260786,5157.972230145487
Onion,Nellore,30.0,32.0,20.0,3,624,20.385387172985247,31.041801347379437,417.73181840869523,363.57120145250883,5868.299424960773
Onion,Nellore,12.0,32.0,30.0,6,436,15.859666247275122,30.133271005360484,1072.6826521673179,165.64356837991153,4984.965453977988
Onion,Nellore,12.0,32.0,30.0,6,1181,16.676013201766466,33.27041883659645,2378.2646107764094,526.9590910172362,16692.769352940562
Onion,Nellore,12.0,32.0,30.0,6,414,16.686207875190686,33.013981132028,1329.7519193154383,426.4095890578732,5003.536619957336
Onion,Nellore,12.0,32.0,30.0,6,1596,21.1438880792493,31.13762338100745,1972.9334857014378,459.045515342336,13518.022540562226
Onion,Nellore,12.0,32.0,30.0,6,1409,23.99575395120421,32.1244729221251,1175.3045466383398,679.2871365918329,9598.77334679736
Onion,Nellore,12.0,32.0,30.0,6,880,20.874236657414222,32.082517347547935,399.9955009587511,552.6203107640633,8910.671195594852
Onion,Nellore,12.0,32.0,30.0,6,1590,20.30523974919552,33.0278765901723,1421.678821011007,450.89295123801054,18356.42080490406
Onion,Nellore,12.0,32.0,30.0,6,570,20.412694575899472,28.982212665136334,2176.5603897273013,749.8684539454152,1958.1964671922942
Onion,Nellore,12.0,32.0,30.0,6,1490,15.942524013233713,27.359818637549118,1287.885289446277,266.23498972658024,15457.648711057096
Onion,Nellore,12.0,32.0,30.0,6,1906,18.870552400917884,32.149638705806396,2312.924903171531,232.39737001608924,22764.616223929886
Onion,Nellore,12.0,32.0,30.0,6,1790,16.06556208340821,29.630409746683632,2063.180707690498,374.4655038332009,21843.431105739302
Onion,Nellore,12.0,32.0,30.0,6,238,19.857263025676225,31.369700373304912,763.719188580314,489.5193440778195,1486.721556077494
Onion,Nellore,12.0,32.0,30.0,6,1848,19.831502926473565,33.1465261901548,1152.109539545691,146.31563218410832,23307.73781955312
Onion,Nellore,12.0,32.0,30.0,6,592,22.33784218533843,30.558308081033168,2005.5369140368884,264.09792000806027,2596.880976206334
Onion,Nellore,12.0,32.0,30.0,6,238,17.20815768457202,29.326115654062857,946.3069935836596,129.0494170281556,1808.7175861270043
